GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS647697119	2018-08-13 14:19:44.0	31663	species	Virginia's Warbler	Oreothlypis virginiae			1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083	US-ID_2770	9			Shoshone Basin Burn Trail	L7745670	H	42.210891	-114.294642	2018-08-11	18:15:00	obsr375518	S47794877	Traveling	P22	EBIRD	15	1.609		2	1	G3394614	0	0	0			male attracted to mobbing	
URN:CornellLabOfOrnithology:EBIRD:OBS655389541	2018-09-08 22:38:13.0	4657	species	Broad-tailed Hummingbird	Selasphorus platycercus			1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083	US-ID_2770	9			Disc Golf area	L7900998	P	42.1913523	-114.2854504	2018-09-04	08:45:00	obsr41159	S48339510	Traveling	P22	EBIRD	70	0.322		2	1		0	0	0		With Michael Hogg; nice riparian habitat with groups of cone-laden lodgepole pines; near Magic Mountain Resort	Medium size, long bodied hummer with long straight black bill; green uppers and head; spotted throat and cheek and buff underside; longish tail.  In riparian willow thicket amongst mixed aspen, lodge pole and ponderosa pines.	
URN:CornellLabOfOrnithology:EBIRD:OBS690789817	2018-12-29 15:27:59.0	22880	species	American Dipper	Cinclus mexicanus			3				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Snake River, Twin Falls US-ID (42.6317,-114.5269)	L8322067	P	42.631708	-114.526882	2018-12-29	13:20:00	obsr117033	S51057385	Traveling	P22	EBIRD	120	4.828		3	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS688858401	2019-01-10 22:32:55.0	22094	species	Bushtit	Psaltriparus minimus			26				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr54779	S50900160	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			2 large groups.  Small gray bird moving along sagebrush.	
URN:CornellLabOfOrnithology:EBIRD:OBS688858444	2019-01-10 22:32:55.0	22094	species	Bushtit	Psaltriparus minimus			26				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr323538	S50900161	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			2 large groups.  Small gray bird moving along sagebrush.	
URN:CornellLabOfOrnithology:EBIRD:OBS696264319	2019-01-10 22:32:55.0	22094	species	Bushtit	Psaltriparus minimus			26				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr293000	S51497677	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			2 large groups.  Small gray bird moving along sagebrush.	
URN:CornellLabOfOrnithology:EBIRD:OBS688858407	2019-01-10 22:32:55.0	22319	species	Canyon Wren	Catherpes mexicanus			13				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr54779	S50900160	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			Identified by call.  	
URN:CornellLabOfOrnithology:EBIRD:OBS696264325	2019-01-10 22:32:55.0	22319	species	Canyon Wren	Catherpes mexicanus			13				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr293000	S51497677	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			Identified by call.	
URN:CornellLabOfOrnithology:EBIRD:OBS688858450	2019-01-10 22:32:55.0	22319	species	Canyon Wren	Catherpes mexicanus			13				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr323538	S50900161	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			Identified by call.  	
URN:CornellLabOfOrnithology:EBIRD:OBS690804403	2019-01-10 21:55:22.0	30835	issf	Dark-eyed Junco	Junco hyemalis	Dark-eyed Junco (cismontanus)	Junco hyemalis cismontanus	1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Winding Trail	L2714454	H	42.5588305	-114.4853497	2018-12-29	12:08:00	obsr414437	S51058654	Traveling	P22	EBIRD	85	2.726		1	1		0	0	0			An expected form for this area. Dark head, mostly gray back, diffused gray flanks.	
URN:CornellLabOfOrnithology:EBIRD:OBS687364129	2018-12-18 17:53:35.0	2323	species	Mourning Dove	Zenaida macroura			56				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			2700 E	L4379156	P	42.577023	-114.521935	2018-12-18	14:51:00	obsr293000	S50785179	Traveling	P22	EBIRD	31	1.819		1	1		0	0	0		46 degrees F, calm, overcast 		
URN:CornellLabOfOrnithology:EBIRD:OBS689444129	2018-12-25 14:23:06.0	11227	intergrade	Northern Flicker	Colaptes auratus	Northern Flicker (intergrade)	Colaptes auratus luteus x cafer	1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Birding Backyard	L3455976	P	42.5877404	-114.3827954	2018-12-25	12:10:00	obsr566605	S50947705	Incidental	P20	EBIRD				4	0		1	0	0			Continuing. Flicker with reddish tail and orangish wings with malar stripe that is bicolored red and black.	
URN:CornellLabOfOrnithology:EBIRD:OBS688399394	2019-01-10 21:55:22.0	28303	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			2991 Skyline Drive, Twin Falls, Idaho, US (42.584, -114.421)	L8286524	P	42.5842153	-114.4211218	2018-12-22	09:06:00	obsr340285	S50861857	Traveling	P22	EBIRD	25	0.402		6	1	G3671891	1	0	0			Grey, long tail white wing bars. Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS689850415	2018-12-26 19:36:55.0	28303	species	Northern Mockingbird	Mimus polyglottos			1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Corner of Hankins and Willow Way	L8306691	P	42.5854779	-114.4209581	2018-12-26	15:30:00	obsr771131	S50980199	Traveling	P22	EBIRD	33	0.483		1	1		0	0	0			On going bird previously observed by Twin Falls CBC. Medium-sized bird with grey upper parts; long grey tail with white edging; black bill. White wing patches observed when bird flew from tree to dense shrub near fence.	
URN:CornellLabOfOrnithology:EBIRD:OBS696264303	2019-01-10 22:32:55.0	22417	species	Pacific Wren	Troglodytes pacificus			3				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr293000	S51497677	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			Visual and call ID.  Small brown round wren.  Lightly barred sides and underside.  Short upright tail. Vocalizing “Chek chek chek”.  Twin Falls CBC count bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS688858385	2019-01-10 22:32:55.0	22417	species	Pacific Wren	Troglodytes pacificus			3				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr54779	S50900160	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			Visual and call ID.  Small brown round wren.  Lightly barred sides and underside.  Short upright tail. Vocalizing “Chek chek chek”.  Twin Falls CBC count bird.  	
URN:CornellLabOfOrnithology:EBIRD:OBS688858428	2019-01-10 22:32:55.0	22417	species	Pacific Wren	Troglodytes pacificus			3				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Auger Falls Trail	L884774	H	42.6095404	-114.4891047	2018-12-22	08:59:00	obsr323538	S50900161	Traveling	P22	EBIRD	337	9.157		3	1	G3675782	0	0	0			Visual and call ID.  Small brown round wren.  Lightly barred sides and underside.  Short upright tail. Vocalizing “Chek chek chek”.  Twin Falls CBC count bird.  	
URN:CornellLabOfOrnithology:EBIRD:OBS688283648	2018-12-21 23:02:03.0	31017	species	Swamp Sparrow	Melospiza georgiana			1				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Colleg of Southern Idaho Wetlands	L2733269	H	42.5862924	-114.4690794	2018-12-21	15:13:00	obsr647966	S50852746	Traveling	P22	EBIRD	29	1.153		2	1		0	0	0			Medium sized sparrow.   Observed with Lincoln, Song and White-crowned sparrows.    Overall impression very rich rufous in color especially on the wings and tail.   Opaque rufous wash on the flanks.   White throat.  Mostly grey face.   Breast Buffy grey and clear of streaks except a hint of smudgy streaks on upper chest (not on throat).  Strong streaking on back.   Metallic one note call in striking contrast to Song or Lincoln sparrow call note.   Observation was close, unobstructed but relatively brief.   We have had extensive encounters with this species in this seemingly eruptive year.   	
URN:CornellLabOfOrnithology:EBIRD:OBS690804416	2019-01-10 21:55:22.0	31816	issf	Yellow-rumped Warbler	Setophaga coronata	Yellow-rumped Warbler (Audubon's)	Setophaga coronata auduboni	21				United States	US	Idaho	US-ID	Twin Falls	US-ID-083		9			Winding Trail	L2714454	H	42.5588305	-114.4853497	2018-12-29	12:08:00	obsr414437	S51058654	Traveling	P22	EBIRD	85	2.726		1	1		0	0	0			Small flocks scattered	
